id,run_id,scenario_id,timestamp_local,recommended_ac_units_on,recommended_ac_setpoint_c,recommended_fan_units_on,grid_energy_kwh,solar_energy_used_kwh,battery_charge_kwh,battery_discharge_kwh,battery_soc_kwh,cooling_energy_kwh,estimated_indoor_temp_c,comfort_status,interval_cost_pkr,interval_emissions_kgco2e,reason_code,explanation,constraint_violation_count,is_baseline
42497,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T08:00:00,0,,0,0.1575,0.075,0,0,5,0,34.99,within_range,3.706,0.0788,BATTERY_CHARGING,Charging battery from solar surplus. Current SoC: 5.00 kWh.,0,1
42498,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T08:15:00,0,,0,0.15,0.095,0,0,5,0,36.02,within_range,3.3975,0.075,BATTERY_CHARGING,Charging battery from solar surplus. Current SoC: 5.00 kWh.,0,1
42499,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T08:30:00,0,,0,0.17,0.1125,0,0,5,0,36.98,within_range,4.0392,0.085,BATTERY_CHARGING,Charging battery from solar surplus. Current SoC: 5.00 kWh.,0,1
42500,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T08:45:00,0,,0,0.13,0.1075,0,0,5,0,38.09,within_range,2.9081,0.065,BATTERY_CHARGING,Charging battery from solar surplus. Current SoC: 5.00 kWh.,0,1
42501,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T09:00:00,4,24,6,2.25,0.13,0,0,5,2.1125,36.32,infeasible,50.445,1.125,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-06-03T09:00:00. All available resources are being utilized.,0,1
42502,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T09:15:00,4,24,6,2.2625,0.13,0,0,5,2.1125,34.78,infeasible,50.1144,1.1313,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-06-03T09:15:00. All available resources are being utilized.,0,1
42503,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T09:30:00,4,24,6,2.245,0.135,0,0,5,2.1125,33.57,infeasible,53.2065,1.1225,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-06-03T09:30:00. All available resources are being utilized.,0,1
42504,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T09:45:00,4,24,6,2.245,0.145,0,0,5,2.1125,32.36,infeasible,56.0801,1.1225,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-06-03T09:45:00. All available resources are being utilized.,0,1
42505,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T10:00:00,4,24,6,2.155,0.16,0,0,5,2.1125,31.47,infeasible,52.3018,1.0775,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-06-03T10:00:00. All available resources are being utilized.,0,1
42506,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T10:15:00,4,24,6,2.1925,0.14,0,0,5,2.1125,30.55,infeasible,53.8259,1.0963,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-06-03T10:15:00. All available resources are being utilized.,0,1
42507,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T10:30:00,4,24,6,2.1925,0.16,0,0,5,2.1125,30.06,infeasible,53.7601,1.0963,INFEASIBLE,Comfort target cannot be achieved with available cooling capacity at 2026-06-03T10:30:00. All available resources are being utilized.,0,1
42508,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T10:45:00,4,24,6,2.2325,0.1475,0,0,5,2.1125,29.49,unsafe,54.2721,1.1163,HEAT_RISK,Extreme heat index of 51.1°C detected with 20 occupants present. Maximum cooling applied for safety.,0,1
42509,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T11:00:00,4,24,6,2.165,0.175,0,0,5,2.1125,29.04,unsafe,49.4486,1.0825,HEAT_RISK,Extreme heat index of 47.3°C detected with 22 occupants present. Maximum cooling applied for safety.,0,1
42510,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T11:15:00,4,24,6,2.1875,0.155,0,0,5,2.1125,28.53,unsafe,52.9375,1.0938,HEAT_RISK,Extreme heat index of 47.9°C detected with 21 occupants present. Maximum cooling applied for safety.,0,1
42511,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T11:30:00,4,24,6,2.2175,0.155,0,0,5,2.1125,28.45,unsafe,49.8716,1.1087,HEAT_RISK,Extreme heat index of 47.9°C detected with 23 occupants present. Maximum cooling applied for safety.,0,1
42512,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T11:45:00,4,24,6,2.18,0.1925,0,0,5,2.1125,28.81,unsafe,53.1266,1.09,HEAT_RISK,Extreme heat index of 50.3°C detected with 24 occupants present. Maximum cooling applied for safety.,0,1
42513,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T12:00:00,4,24,6,2.2075,0.1625,0,0,5,2.1125,28.63,unsafe,51.1036,1.1037,HEAT_RISK,Extreme heat index of 48.5°C detected with 24 occupants present. Maximum cooling applied for safety.,0,1
42514,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T12:15:00,4,24,6,2.2175,0.1825,0,0,5,2.1125,28.68,unsafe,52.3108,1.1087,HEAT_RISK,Extreme heat index of 46.8°C detected with 24 occupants present. Maximum cooling applied for safety.,0,1
42515,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T12:30:00,4,24,6,2.145,0.18,0,0,5,2.1125,28.87,unsafe,50.7507,1.0725,HEAT_RISK,Extreme heat index of 51.4°C detected with 24 occupants present. Maximum cooling applied for safety.,0,1
42516,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T12:45:00,4,24,6,2.205,0.17,0,0,5,2.1125,28.78,unsafe,54.3533,1.1025,HEAT_RISK,Extreme heat index of 50.6°C detected with 21 occupants present. Maximum cooling applied for safety.,0,1
42517,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T13:00:00,4,24,6,2.225,0.185,0,0,5,2.1125,28.42,unsafe,51.9315,1.1125,HEAT_RISK,Extreme heat index of 43.7°C detected with 10 occupants present. Maximum cooling applied for safety.,0,1
42518,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T13:15:00,4,24,6,2.1625,0.19,0,0,5,2.1125,28.7,unsafe,53.3489,1.0813,HEAT_RISK,Extreme heat index of 51.5°C detected with 10 occupants present. Maximum cooling applied for safety.,0,1
42519,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T13:30:00,4,24,6,2.21,0.17,0,0,5,2.1125,28.63,unsafe,48.841,1.105,HEAT_RISK,Extreme heat index of 53.8°C detected with 10 occupants present. Maximum cooling applied for safety.,0,1
42520,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T13:45:00,4,24,6,2.1775,0.18,0,0,5,2.1125,28.61,unsafe,48.6236,1.0887,HEAT_RISK,Extreme heat index of 50.3°C detected with 10 occupants present. Maximum cooling applied for safety.,0,1
42521,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T14:00:00,4,24,6,2.185,0.1575,0,0,5,2.1125,28.66,unsafe,50.9105,1.0925,HEAT_RISK,Extreme heat index of 54.2°C detected with 19 occupants present. Maximum cooling applied for safety.,0,1
42522,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T14:15:00,4,24,6,2.205,0.1725,0,0,5,2.1125,28.59,unsafe,54.684,1.1025,HEAT_RISK,Extreme heat index of 45.4°C detected with 23 occupants present. Maximum cooling applied for safety.,0,1
42523,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T14:30:00,4,24,6,2.1925,0.175,0,0,5,2.1125,28.71,unsafe,49.0901,1.0963,HEAT_RISK,Extreme heat index of 49.3°C detected with 24 occupants present. Maximum cooling applied for safety.,0,1
42524,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T14:45:00,4,24,6,2.205,0.1375,0,0,5,2.1125,28.2,unsafe,49.392,1.1025,HEAT_RISK,Extreme heat index of 45°C detected with 20 occupants present. Maximum cooling applied for safety.,0,1
42525,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T15:00:00,4,24,6,2.185,0.135,0,0,5,2.1125,28.01,unsafe,48.354,1.0925,HEAT_RISK,Extreme heat index of 43°C detected with 20 occupants present. Maximum cooling applied for safety.,0,1
42526,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T15:15:00,4,24,6,2.2425,0.145,0,0,5,2.1125,27.94,warning,53.8424,1.1212,HEAT_RISK,Extreme heat index of 42°C detected with 19 occupants present. Maximum cooling applied for safety.,0,1
42527,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T15:30:00,4,24,6,2.2375,0.14,0,0,5,2.1125,28.14,unsafe,52.4023,1.1188,HEAT_RISK,Extreme heat index of 48.9°C detected with 20 occupants present. Maximum cooling applied for safety.,0,1
42528,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T15:45:00,4,24,6,2.2625,0.1375,0,0,5,2.1125,28.04,unsafe,55.8385,1.1312,HEAT_RISK,Extreme heat index of 44.3°C detected with 24 occupants present. Maximum cooling applied for safety.,0,1
42529,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T16:00:00,4,24,6,2.2475,0.12,0,0,5,2.1125,28.1,unsafe,53.94,1.1237,HEAT_RISK,Extreme heat index of 50.5°C detected with 23 occupants present. Maximum cooling applied for safety.,0,1
42530,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T16:15:00,4,24,6,2.2725,0.1125,0,0,5,2.1125,27.86,warning,51.9039,1.1363,HEAT_RISK,Extreme heat index of 45.4°C detected with 20 occupants present. Maximum cooling applied for safety.,0,1
42531,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T16:30:00,4,24,6,2.275,0.11,0,0,5,2.1125,27.62,warning,55.51,1.1375,HEAT_RISK,Extreme heat index of 43.6°C detected with 18 occupants present. Maximum cooling applied for safety.,0,1
42532,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T16:45:00,4,24,6,2.2275,0.095,0,0,5,2.1125,27.3,warning,53.7273,1.1137,HEAT_RISK,Extreme heat index of 40.7°C detected with 20 occupants present. Maximum cooling applied for safety.,0,1
42533,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T17:00:00,4,24,6,2.2725,0.085,0,0,5,2.1125,26.99,within_range,54.4946,1.1363,HEAT_RISK,Extreme heat index of 42.3°C detected with 5 occupants present. Maximum cooling applied for safety.,0,1
42534,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T17:15:00,4,24,6,2.3,0.07,0,0,5,2.1125,26.79,within_range,55.775,1.15,HEAT_RISK,Extreme heat index of 43.7°C detected with 5 occupants present. Maximum cooling applied for safety.,0,1
42535,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T17:30:00,4,24,6,2.2525,0.0675,0,0,5,2.1125,26.6,within_range,49.9379,1.1263,HEAT_RISK,Extreme heat index of 41.6°C detected with 5 occupants present. Maximum cooling applied for safety.,0,1
42536,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T17:45:00,4,24,6,2.265,0.0575,0,0,5,2.1125,26.35,within_range,53.8843,1.1325,HEAT_RISK,Extreme heat index of 38.2°C detected with 5 occupants present. Maximum cooling applied for safety.,0,1
42537,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T18:00:00,4,24,6,2.31,0.0475,0,0,5,2.1125,26.28,within_range,91.6146,1.5015,HEAT_RISK,Extreme heat index of 42°C detected with 5 occupants present. Maximum cooling applied for safety.,0,1
42538,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T18:15:00,4,24,6,2.3275,0.03,0,0,5,2.1125,26.17,within_range,89.4458,1.5129,HEAT_RISK,Extreme heat index of 42.5°C detected with 5 occupants present. Maximum cooling applied for safety.,0,1
42539,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T18:30:00,4,24,6,2.2975,0.025,0,0,5,2.1125,25.82,within_range,80.895,1.4934,HEAT_RISK,Extreme heat index of 37.1°C detected with 5 occupants present. Maximum cooling applied for safety.,0,1
42540,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T18:45:00,4,24,6,2.395,0.0125,0,0,5,2.1125,25.79,within_range,92.926,1.5567,HEAT_RISK,Extreme heat index of 40.1°C detected with 5 occupants present. Maximum cooling applied for safety.,0,1
42541,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T19:00:00,0,,0,0.255,0,0,0,5,0,26.64,within_range,10.1975,0.1658,BUDGET_RISK,Daily cost (PKR 2375) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42542,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T19:15:00,0,,0,0.2275,0,0,0,5,0,27.26,within_range,8.9226,0.1479,BUDGET_RISK,Daily cost (PKR 2383) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42543,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T19:30:00,0,,0,0.2975,0,0,0,5,0,27.83,within_range,11.3645,0.1934,BUDGET_RISK,Daily cost (PKR 2395) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42544,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T19:45:00,0,,0,0.25,0,0,0,5,0,28.4,within_range,9.94,0.1625,BUDGET_RISK,Daily cost (PKR 2405) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42545,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T20:00:00,0,,0,0.21,0,0,0,5,0,28.72,within_range,7.3689,0.1365,BUDGET_RISK,Daily cost (PKR 2412) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42546,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T20:15:00,0,,0,0.275,0,0,0,5,0,29.23,within_range,9.6553,0.1788,BUDGET_RISK,Daily cost (PKR 2422) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42547,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T20:30:00,0,,0,0.285,0,0,0,5,0,29.45,within_range,11.323,0.1853,BUDGET_RISK,Daily cost (PKR 2433) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42548,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T20:45:00,0,,0,0.2525,0,0,0,5,0,29.79,within_range,9.2289,0.1641,BUDGET_RISK,Daily cost (PKR 2442) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42549,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T21:00:00,0,,0,0.255,0,0,0,5,0,30.15,within_range,9.6518,0.1658,BUDGET_RISK,Daily cost (PKR 2452) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42550,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T21:15:00,0,,0,0.2325,0,0,0,5,0,30.39,within_range,8.6606,0.1511,BUDGET_RISK,Daily cost (PKR 2461) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42551,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T21:30:00,0,,0,0.23,0,0,0,5,0,30.41,within_range,9.1977,0.1495,BUDGET_RISK,Daily cost (PKR 2470) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42552,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T21:45:00,0,,0,0.24,0,0,0,5,0,30.49,within_range,9.1776,0.156,BUDGET_RISK,Daily cost (PKR 2479) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42553,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T22:00:00,0,,0,0.2675,0,0,0,5,0,30.65,within_range,5.9278,0.1338,BUDGET_RISK,Daily cost (PKR 2485) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42554,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T22:15:00,0,,0,0.27,0,0,0,5,0,30.78,within_range,5.9427,0.135,BUDGET_RISK,Daily cost (PKR 2491) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42555,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T22:30:00,0,,0,0.21,0,0,0,5,0,30.78,within_range,4.7187,0.105,BUDGET_RISK,Daily cost (PKR 2496) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42556,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T22:45:00,0,,0,0.26,0,0,0,5,0,30.78,within_range,6.4532,0.13,BUDGET_RISK,Daily cost (PKR 2502) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42557,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T23:00:00,0,,0,0.2,0,0,0,5,0,30.58,within_range,4.59,0.1,BUDGET_RISK,Daily cost (PKR 2507) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42558,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T23:15:00,0,,0,0.2425,0,0,0,5,0,30.38,within_range,5.9025,0.1213,BUDGET_RISK,Daily cost (PKR 2513) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42559,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T23:30:00,0,,0,0.245,0,0,0,5,0,30.36,within_range,5.5958,0.1225,BUDGET_RISK,Daily cost (PKR 2518) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42560,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-03T23:45:00,0,,0,0.225,0,0,0,5,0,30.17,within_range,5.247,0.1125,BUDGET_RISK,Daily cost (PKR 2523) approaching budget ceiling (PKR 1200). Reducing non-essential cooling.,0,1
42561,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T00:00:00,0,,0,0.24,0,0,0,5,0,30.01,within_range,3.2496,0.096,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 13.54/kWh). Good opportunity for cooling at lower cost.,0,1
42562,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T00:15:00,0,,0,0.26,0,0,0,5,0,29.93,within_range,3.2396,0.104,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.46/kWh). Good opportunity for cooling at lower cost.,0,1
42563,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T00:30:00,0,,0,0.2725,0,0,0,5,0,29.82,within_range,3.7387,0.109,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 13.72/kWh). Good opportunity for cooling at lower cost.,0,1
42564,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T00:45:00,0,,0,0.275,0,0,0,5,0,29.73,within_range,3.7455,0.11,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 13.62/kWh). Good opportunity for cooling at lower cost.,0,1
42565,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T01:00:00,0,,0,0.27,0,0,0,5,0,29.62,within_range,3.5127,0.108,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 13.01/kWh). Good opportunity for cooling at lower cost.,0,1
42566,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T01:15:00,0,,0,0.2425,0,0,0,5,0,29.38,within_range,3.0361,0.097,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.52/kWh). Good opportunity for cooling at lower cost.,0,1
42567,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T01:30:00,0,,0,0.2125,0,0,0,5,0,29.15,within_range,2.6074,0.085,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.27/kWh). Good opportunity for cooling at lower cost.,0,1
42568,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T01:45:00,0,,0,0.2475,0,0,0,5,0,29.08,within_range,3.0962,0.099,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.51/kWh). Good opportunity for cooling at lower cost.,0,1
42569,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T02:00:00,0,,0,0.23,0,0,0,5,0,29.14,within_range,2.9624,0.092,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.88/kWh). Good opportunity for cooling at lower cost.,0,1
42570,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T02:15:00,0,,0,0.2825,0,0,0,5,0,29.04,within_range,3.6103,0.113,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.78/kWh). Good opportunity for cooling at lower cost.,0,1
42571,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T02:30:00,0,,0,0.2225,0,0,0,5,0,29.07,within_range,2.7679,0.089,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.44/kWh). Good opportunity for cooling at lower cost.,0,1
42572,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T02:45:00,0,,0,0.2325,0,0,0,5,0,28.88,within_range,3.0783,0.093,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 13.24/kWh). Good opportunity for cooling at lower cost.,0,1
42573,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T03:00:00,0,,0,0.2825,0,0,0,5,0,28.91,within_range,3.6273,0.113,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.84/kWh). Good opportunity for cooling at lower cost.,0,1
42574,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T03:15:00,0,,0,0.21,0,0,0,5,0,28.86,within_range,2.8728,0.084,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 13.68/kWh). Good opportunity for cooling at lower cost.,0,1
42575,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T03:30:00,0,,0,0.255,0,0,0,5,0,28.79,within_range,3.1799,0.102,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.47/kWh). Good opportunity for cooling at lower cost.,0,1
42576,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T03:45:00,0,,0,0.245,0,0,0,5,0,28.85,within_range,3.212,0.098,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 13.11/kWh). Good opportunity for cooling at lower cost.,0,1
42577,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T04:00:00,0,,0,0.2725,0,0,0,5,0,28.92,within_range,3.4717,0.109,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.74/kWh). Good opportunity for cooling at lower cost.,0,1
42578,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T04:15:00,0,,0,0.255,0,0,0,5,0,28.88,within_range,3.417,0.102,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 13.4/kWh). Good opportunity for cooling at lower cost.,0,1
42579,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T04:30:00,0,,0,0.24,0,0,0,5,0,28.92,within_range,3.084,0.096,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.85/kWh). Good opportunity for cooling at lower cost.,0,1
42580,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T04:45:00,0,,0,0.27,0,0,0,5,0,29.08,within_range,3.564,0.108,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 13.2/kWh). Good opportunity for cooling at lower cost.,0,1
42581,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T05:00:00,0,,0,0.295,0,0,0,5,0,29.27,within_range,3.773,0.118,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.79/kWh). Good opportunity for cooling at lower cost.,0,1
42582,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T05:15:00,0,,0,0.2125,0,0,0,5,0,29.3,within_range,2.5542,0.085,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.02/kWh). Good opportunity for cooling at lower cost.,0,1
42583,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T05:30:00,0,,0,0.2275,0,0,0,5,0,29.57,within_range,2.862,0.091,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.58/kWh). Good opportunity for cooling at lower cost.,0,1
42584,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T05:45:00,0,,0,0.245,0,0,0,5,0,29.79,within_range,3.1041,0.098,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.67/kWh). Good opportunity for cooling at lower cost.,0,1
42585,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T06:00:00,0,,0,0.245,0,0,0,5,0,30.08,within_range,3.1923,0.098,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 13.03/kWh). Good opportunity for cooling at lower cost.,0,1
42586,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T06:15:00,0,,0,0.19,0.0125,0,0,5,0,30.34,within_range,2.5631,0.076,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 13.49/kWh). Good opportunity for cooling at lower cost.,0,1
42587,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T06:30:00,0,,0,0.2275,0.0225,0,0,5,0,30.81,within_range,2.8347,0.091,OFF_PEAK_CHEAP,Off-peak tariff period (PKR 12.46/kWh). Good opportunity for cooling at lower cost.,0,1
42588,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T06:45:00,0,,0,0.18,0.0325,0,0,5,0,31.16,within_range,2.439,0.072,BATTERY_CHARGING,Charging battery from solar surplus. Current SoC: 5.00 kWh.,0,1
42589,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T07:00:00,0,,0,0.18,0.045,0,0,5,0,31.78,within_range,3.9924,0.09,BATTERY_CHARGING,Charging battery from solar surplus. Current SoC: 5.00 kWh.,0,1
42590,9b5ab460-5385-4c05-a6f3-6b33c3ddde8e,PUB-C,2026-06-04T07:15:00,0,,0,0.22,0.05,0,0,5,0,32.33,within_range,4.9852,0.11,BATTERY_CHARGING,Charging battery from solar surplus. Current SoC: 5.00 kWh.,0,1
